Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
ERR9875478_1	(1, 33.542486296271235)	(2, 33.57388554284812)	(3, 34.06265412465318)	(4, 34.36591008549322)	(5, 34.400597324671224)	(6, 38.853823283932236)	(7, 39.234970562360424)	(8, 39.46924905822111)	(9, 39.46613521012384)	(12, 39.47579346281383)	(17, 39.522127811238185)	(22, 39.139351334280754)	(27, 38.96367490018271)	(32, 39.109377185265394)	(37, 38.8726651778665)	(42, 38.61078468791591)	(47, 38.54987958764747)	(52, 38.36694953869753)	(57, 38.30790390471678)	(62, 38.39188829487266)	(67, 38.250294015474495)	(72, 38.18662082966773)	(77, 38.17142658636168)	(82, 37.50037364372561)	(87, 37.30677295797523)	(92, 37.38779436511696)	(97, 37.406096862240865)	(102, 37.09648164941012)	(107, 37.479246035505625)	(112, 37.4317890415285)	(117, 37.474424308046295)	(122, 37.43416516658771)	(127, 37.32904829577497)	(132, 37.231504996503574)	(137, 37.25912864586858)	(142, 37.30632613746588)	(147, 37.2530962080711)	(150, 36.01738647898762)																				
ERR9875478_2	(1, 34.441674674606936)	(2, 34.41523629063184)	(3, 34.172532088155016)	(4, 34.56199228530825)	(5, 34.359609302745255)	(6, 39.0000126322438)	(7, 39.03602625702105)	(8, 39.256846901716635)	(9, 39.23545058762491)	(12, 38.97612433737113)	(17, 38.85196453948704)	(22, 38.57507928988744)	(27, 38.55943624100517)	(32, 38.476851142541335)	(37, 38.30772506823668)	(42, 38.107770183393114)	(47, 38.01361214500012)	(52, 37.92789966389209)	(57, 37.83897173535449)	(62, 37.92118129525614)	(67, 37.55591852202748)	(72, 37.138127269856305)	(77, 37.20992587579798)	(82, 37.118190521305635)	(87, 37.04124012542013)	(92, 36.99173400103765)	(97, 37.01523791477747)	(102, 36.70012875865647)	(107, 37.19578534208567)	(112, 37.11613417247524)	(117, 37.1324016151226)	(122, 37.096049085290204)	(127, 37.02995375696465)	(132, 36.84945072297038)	(137, 36.81217640026167)	(142, 36.871874940786356)	(147, 36.63278825201327)	(150, 34.840394757618824)																				
ERR9875480_1	(1, 33.58652139908435)	(2, 33.61593061391632)	(3, 34.070658850525525)	(4, 34.3721367357404)	(5, 34.42736374938667)	(6, 38.88733246514648)	(7, 39.28167252631307)	(8, 39.48766799600093)	(9, 39.48125066866374)	(12, 39.505767662868045)	(17, 39.52709628388972)	(22, 39.158678240851756)	(27, 39.01282082025212)	(32, 39.16538277079498)	(37, 38.885318911101855)	(42, 38.65886325319207)	(47, 38.653513205417184)	(52, 38.466851801979615)	(57, 38.31956427103662)	(62, 38.40879574121145)	(67, 38.245604342901835)	(72, 38.16711391816663)	(77, 38.211111623497125)	(82, 37.67703375230113)	(87, 37.563816345277665)	(92, 37.68659057119563)	(97, 37.73225357204783)	(102, 37.37131939807351)	(107, 37.8338146482552)	(112, 37.77221217945643)	(117, 37.78803525379709)	(122, 37.78843202502739)	(127, 37.75554815670158)	(132, 37.6660411048354)	(137, 37.698786444479694)	(142, 37.683711904612586)	(147, 37.667267388024186)	(150, 36.63484595831965)																				
ERR9875480_2	(1, 34.28425956327496)	(2, 34.20254608707201)	(3, 33.71995071256497)	(4, 34.0198321054515)	(5, 34.01219273748169)	(6, 38.76900111782132)	(7, 39.127668660053196)	(8, 39.20894957998694)	(9, 39.124966336239176)	(12, 39.03481238678831)	(17, 38.85877637302029)	(22, 38.55243965425012)	(27, 38.51514703223974)	(32, 38.55500197371091)	(37, 38.3994211677728)	(42, 38.228568081958805)	(47, 38.064104839096444)	(52, 37.98593574187551)	(57, 37.98286062649642)	(62, 37.88647860460484)	(67, 37.739550030804644)	(72, 37.47629702320125)	(77, 37.58727380719611)	(82, 37.399224534517806)	(87, 37.37345912204911)	(92, 37.26973286652919)	(97, 37.333019076746)	(102, 36.98539638386649)	(107, 37.590039584893546)	(112, 37.50129785326659)	(117, 37.48227644495929)	(122, 37.460149301084996)	(127, 37.46984981351199)	(132, 37.33907523343282)	(137, 37.341367320512205)	(142, 37.29614849684391)	(147, 37.12562725270509)	(150, 35.618967730748935)																				
ERR9875482_1	(1, 33.53701326758845)	(2, 33.56159611376576)	(3, 34.04758190575437)	(4, 34.36093575259252)	(5, 34.40235089848515)	(6, 38.866416257879216)	(7, 39.24054573124238)	(8, 39.469801621594144)	(9, 39.45937833595974)	(12, 39.469456111478245)	(17, 39.503092434678734)	(22, 39.0828063046462)	(27, 38.850738517944286)	(32, 39.02583557848719)	(37, 38.84965957325132)	(42, 38.57728020790972)	(47, 38.48317897900569)	(52, 38.28322329961366)	(57, 38.196769678985355)	(62, 38.32168723312323)	(67, 38.178327381557544)	(72, 38.06482961188491)	(77, 38.11348982691135)	(82, 37.52855803934526)	(87, 37.37535948937576)	(92, 37.46230635547987)	(97, 37.48970729336112)	(102, 37.19418939355429)	(107, 37.59249933280805)	(112, 37.6083947044022)	(117, 37.64099084358479)	(122, 37.63014595618137)	(127, 37.4631279547072)	(132, 37.3725029547072)	(137, 37.41372509150061)	(142, 37.42500381252542)	(147, 37.40083414879016)	(150, 36.36893411320659)																				
ERR9875482_2	(1, 34.40720471990647)	(2, 34.35984282863969)	(3, 34.507590896960146)	(4, 34.55798454020943)	(5, 34.23134007091297)	(6, 38.95521632904636)	(7, 39.150834625355834)	(8, 39.196771585248065)	(9, 39.186727169326964)	(12, 38.85730670496137)	(17, 38.75503745806222)	(22, 38.40338059805815)	(27, 38.399362990544944)	(32, 38.35826094830215)	(37, 38.26340992273282)	(42, 38.03583456181375)	(47, 37.9346982703843)	(52, 37.772718044682804)	(57, 37.72735534643148)	(62, 37.759237272519314)	(67, 37.484328296563646)	(72, 37.09969213857259)	(77, 37.20687032965636)	(82, 37.154090839772266)	(87, 37.09822272773486)	(92, 37.07042020384303)	(97, 37.04863162108581)	(102, 36.71956000279586)	(107, 37.29176828105937)	(112, 37.25278203156771)	(117, 37.253059710502235)	(122, 37.219259289853596)	(127, 37.15144558255388)	(132, 36.99095398917243)	(137, 36.9481865087434)	(142, 36.9782844906466)	(147, 36.77970386208825)	(150, 35.18253736274909)																				
ERR9875485_1	(1, 33.51474195304984)	(2, 33.506051199804155)	(3, 34.02598359459472)	(4, 34.3238451169046)	(5, 34.33236638633835)	(6, 38.81485855163528)	(7, 39.1631524930598)	(8, 39.42092481666717)	(9, 39.40346249150619)	(12, 39.434610320622575)	(17, 39.480360435573395)	(22, 39.06890285909775)	(27, 38.85080183105289)	(32, 39.02846119683819)	(37, 38.887095690874084)	(42, 38.643715995348614)	(47, 38.47919900067323)	(52, 38.37197161460009)	(57, 38.35682980529763)	(62, 38.36783244328178)	(67, 38.29648493712621)	(72, 38.15604233328992)	(77, 38.19315740495175)	(82, 37.165439112155916)	(87, 36.97784077623586)	(92, 37.057957343435405)	(97, 37.098752253899306)	(102, 36.77196188497385)	(107, 37.17575722385517)	(112, 37.14677643358981)	(117, 37.173771595454696)	(122, 37.14227098892235)	(127, 36.990482071594364)	(132, 36.90305808429936)	(137, 36.93310552407377)	(142, 36.964052797346014)	(147, 36.916884197046905)	(150, 35.89067862573737)																				
ERR9875485_2	(1, 34.36396727079276)	(2, 34.29104764535199)	(3, 34.46787575581149)	(4, 34.50783784165504)	(5, 34.196718134297086)	(6, 38.876152843012484)	(7, 38.978311564602365)	(8, 39.13323153842653)	(9, 39.27838422294026)	(12, 38.69439447984947)	(17, 38.68427441312308)	(22, 38.36727204819617)	(27, 38.3869506880572)	(32, 38.369606373846764)	(37, 38.26848683911122)	(42, 38.083720766004056)	(47, 37.95148792663234)	(52, 37.79070491142117)	(57, 37.81498629221206)	(62, 37.803539543868844)	(67, 37.31098302180221)	(72, 36.680682611745546)	(77, 36.7585233879814)	(82, 36.70658334758775)	(87, 36.65942212297306)	(92, 36.583733634219406)	(97, 36.63136894271918)	(102, 36.290478619146334)	(107, 36.83944108005129)	(112, 36.8054137523559)	(117, 36.79832885822836)	(122, 36.73919878097199)	(127, 36.649522542131635)	(132, 36.49602450610378)	(137, 36.44736444825957)	(142, 36.47138281528304)	(147, 36.24230880892112)	(150, 34.56197026500677)																				
ERR9875486_1	(1, 33.52320800976983)	(2, 33.55282700500611)	(3, 34.047763100243316)	(4, 34.356296786583265)	(5, 34.39216455826008)	(6, 38.88012286867595)	(7, 39.23609616944317)	(8, 39.46606941427626)	(9, 39.45044793929281)	(12, 39.45164381135277)	(17, 39.49729036347873)	(22, 39.07032637574695)	(27, 38.87885502801369)	(32, 39.04294176323076)	(37, 38.851895142119346)	(42, 38.64557738023101)	(47, 38.61308579365893)	(52, 38.43868815780887)	(57, 38.36071465194977)	(62, 38.36777372773122)	(67, 38.32974876245701)	(72, 38.17919790433396)	(77, 38.22921738806179)	(82, 37.62150798459946)	(87, 37.474633677949825)	(92, 37.50496993539606)	(97, 37.549120249093406)	(102, 37.245056073982234)	(107, 37.615040878539006)	(112, 37.53022942322572)	(117, 37.59433722697145)	(122, 37.55076750971856)	(127, 37.44697275074812)	(132, 37.32817999608461)	(137, 37.34310005686638)	(142, 37.37619722380185)	(147, 37.28417324669755)	(150, 36.44361371878175)																				
ERR9875486_2	(1, 34.43582302435932)	(2, 34.37827704182942)	(3, 34.51869132741053)	(4, 34.5372474806328)	(5, 34.314816955504384)	(6, 38.77855018691327)	(7, 39.07589051822987)	(8, 39.18950116063355)	(9, 39.255498792754665)	(12, 38.90538589900157)	(17, 38.71588772152253)	(22, 38.45156718157156)	(27, 38.45282756434757)	(32, 38.40998163495511)	(37, 38.32826837203665)	(42, 38.17558138884486)	(47, 38.09510781306808)	(52, 37.990802002442464)	(57, 37.95713561233907)	(62, 37.88357885316354)	(67, 37.65490756882231)	(72, 37.21729595689342)	(77, 37.32545581668516)	(82, 37.275649814951194)	(87, 37.24838042677754)	(92, 37.10732886481649)	(97, 37.165624924255845)	(102, 36.86694720748771)	(107, 37.34459368503482)	(112, 37.26018700649768)	(117, 37.27210992924331)	(122, 37.20975006758709)	(127, 37.14088786135789)	(132, 36.952296003505204)	(137, 36.90641825690553)	(142, 36.955697545423185)	(147, 36.759858113714124)	(150, 35.307139993847244)																				
ERR9875487_1	(1, 33.57130784597115)	(2, 33.61714183137099)	(3, 34.073120437452246)	(4, 34.374223273711436)	(5, 34.443592410866344)	(6, 38.89091218735329)	(7, 39.28261421903912)	(8, 39.498643087941524)	(9, 39.5013449447201)	(12, 39.520895156910214)	(17, 39.54833110863582)	(22, 39.18021393918751)	(27, 38.97990039492216)	(32, 39.20476778760736)	(37, 38.99948798203058)	(42, 38.76378885932854)	(47, 38.73977906452236)	(52, 38.483931915050306)	(57, 38.45004648850675)	(62, 38.41184030047225)	(67, 38.313119148661954)	(72, 38.26136225133252)	(77, 38.27570685544376)	(82, 37.876878918152606)	(87, 37.6989356433365)	(92, 37.74566091927569)	(97, 37.85739903708954)	(102, 37.53662999751448)	(107, 37.93214463909269)	(112, 37.86138084673522)	(117, 37.91007263253827)	(122, 37.896224396800115)	(127, 37.753796684126705)	(132, 37.737641513776246)	(137, 37.76262581815169)	(142, 37.75752975724714)	(147, 37.739487061466086)	(150, 36.862963389150224)																				
ERR9875487_2	(1, 34.54649679183275)	(2, 34.53317898535382)	(3, 34.243333732244615)	(4, 34.647153154314225)	(5, 34.37325760156128)	(6, 39.13444752322124)	(7, 39.30759925986615)	(8, 39.40349078054663)	(9, 39.45431698717654)	(12, 39.20340387925876)	(17, 39.13705106371226)	(22, 38.81993537637279)	(27, 38.765218127755944)	(32, 38.787955334210935)	(37, 38.637053457179945)	(42, 38.440522512404605)	(47, 38.39345110421711)	(52, 38.283706008524426)	(57, 38.27906360180062)	(62, 38.16458993454786)	(67, 37.98210330574708)	(72, 37.757057875889494)	(77, 37.82177024551456)	(82, 37.72884091725046)	(87, 37.65644846219702)	(92, 37.54335674635686)	(97, 37.63111102928316)	(102, 37.316332655184155)	(107, 37.82543280339504)	(112, 37.74663892699003)	(117, 37.757051984276764)	(122, 37.7601031032229)	(127, 37.671160739765625)	(132, 37.56549834758674)	(137, 37.528166879930765)	(142, 37.54660320908781)	(147, 37.400382770715005)	(150, 36.03971131097589)																				
ERR9875489_1	(1, 33.51919132727805)	(2, 33.542005650446555)	(3, 34.04229712968853)	(4, 34.34887256740078)	(5, 34.39629183751854)	(6, 38.85772624937567)	(7, 39.22646191261999)	(8, 39.456258378130556)	(9, 39.45722845748274)	(12, 39.48006524884281)	(17, 39.51084803760082)	(22, 39.10114086797053)	(27, 38.91578845894014)	(32, 39.09782605065363)	(37, 38.886926548749145)	(42, 38.64749760516404)	(47, 38.54978829801931)	(52, 38.33091866059216)	(57, 38.32922625924346)	(62, 38.35397072151739)	(67, 38.28004900494756)	(72, 38.15829569658225)	(77, 38.218038466151214)	(82, 37.50838852968458)	(87, 37.36827977149242)	(92, 37.42755086085054)	(97, 37.47786609868698)	(102, 37.17282866941244)	(107, 37.54760706169189)	(112, 37.50950434865776)	(117, 37.52442656772566)	(122, 37.471989907531245)	(127, 37.36754424184276)	(132, 37.25403493803789)	(137, 37.302190952302155)	(142, 37.35609988629273)	(147, 37.290713198088994)	(150, 36.255565431776404)																				
ERR9875489_2	(1, 33.69270497290913)	(2, 33.75237699803707)	(3, 34.176168839350915)	(4, 34.47050214890035)	(5, 34.21571968805649)	(6, 39.06543633076214)	(7, 39.00161907610189)	(8, 39.219805710867774)	(9, 39.25630513625895)	(12, 38.663019785671665)	(17, 38.72078520257048)	(22, 38.41906684135179)	(27, 38.39867149226745)	(32, 38.421555193568025)	(37, 38.32966226360958)	(42, 38.15342662693239)	(47, 38.01518652394304)	(52, 37.856545303009376)	(57, 37.85731878568534)	(62, 37.87471265763789)	(67, 37.55461987007921)	(72, 37.12963402655801)	(77, 37.23359966236988)	(82, 37.132672849467674)	(87, 37.11006726794381)	(92, 37.02310610603468)	(97, 37.06646667952009)	(102, 36.754677255054965)	(107, 37.26219210607415)	(112, 37.21971431998044)	(117, 37.221305766279194)	(122, 37.138214902179875)	(127, 37.089754352832585)	(132, 36.88408356345518)	(137, 36.874494048206415)	(142, 36.91806230065173)	(147, 36.64108855351908)	(150, 34.89317285781733)																				
ERR9875491_1	(1, 33.544536069718596)	(2, 33.557722401449865)	(3, 34.04555683905313)	(4, 34.34636280566033)	(5, 34.38249591033051)	(6, 38.83613229332844)	(7, 39.22652762973608)	(8, 39.46300738016736)	(9, 39.45297209694317)	(12, 39.479789172847234)	(17, 39.53054103310173)	(22, 39.151874655813614)	(27, 38.98183344979468)	(32, 39.1750264953789)	(37, 39.00008437954161)	(42, 38.71651212296696)	(47, 38.57203345567691)	(52, 38.394398699419185)	(57, 38.36267300595018)	(62, 38.317521229263875)	(67, 38.19122594752039)	(72, 38.14975603967867)	(77, 38.10036561087442)	(82, 37.396903919896225)	(87, 37.22986751803461)	(92, 37.2893883598828)	(97, 37.38538915499771)	(102, 37.07702898822642)	(107, 37.467084169606935)	(112, 37.42905739330096)	(117, 37.477003025290536)	(122, 37.47446088876403)	(127, 37.30071874736948)	(132, 37.33726888169725)	(137, 37.399860652055075)	(142, 37.332228421098534)	(147, 37.30585028107921)	(150, 36.35864246299014)																				
ERR9875491_2	(1, 34.22313824959103)	(2, 34.12932686017844)	(3, 34.42968253211646)	(4, 34.41306016808973)	(5, 34.27971818044443)	(6, 38.94779827204491)	(7, 38.98775989558032)	(8, 39.135052904552744)	(9, 38.9951126801559)	(12, 38.78741101862942)	(17, 38.67815776743092)	(22, 38.419800186811436)	(27, 38.35028016644676)	(32, 38.403957319367436)	(37, 38.36806802289201)	(42, 38.15727190394525)	(47, 37.971998365146376)	(52, 37.81363865475482)	(57, 37.83694282373296)	(62, 37.676498979230665)	(67, 37.357254662933144)	(72, 37.01358794589568)	(77, 37.052983252892176)	(82, 36.959951157226875)	(87, 36.90104510958692)	(92, 36.78583194475574)	(97, 36.88080375570094)	(102, 36.5964966263396)	(107, 37.135910087107675)	(112, 37.07004860951237)	(117, 37.0600145433008)	(122, 37.07487467305463)	(127, 36.966705577264584)	(132, 36.87477690637421)	(137, 36.804916933817836)	(142, 36.81704284188673)	(147, 36.63527754479874)	(150, 35.12903072044105)																				
